13572,1301187
13572,5943714
13582,4588616
1548780,8213996
1743766,1823447
367147,1419454
13565,1419454
367147,983650
5006296,6179635
1859002,5943714
13577,3261200
2148820,4013964
668467,9161678
2072351,5943714
13565,650842
13595,62434
1548780,4573569
3810188,7752827
1743766,3810188
1548780,1743766
1301187,4588616
13582,3810188
4834,1743766
1823447,3354426
668467,5006296
367147,5006296
13582,983650
2072351,3885985
804537,6594365
650842,9161678
1743766,5006296
16502,6378582
13565,2148820
13582,5006296
13596,1301187
1548780,2148820
13565,873347
396069,2148820
1419454,2148820
1301187,4573569
16502,668467
13565,8213996
1548780,6179635
13577,1823447
13595,3261200
804537,5056813
367147,1092980
13564,5056813
13596,8213996
1270192,5056813
13595,1301187
13563,59915
4834,5073353
59915,396069
1859002,1876791
873347,1092980
13563,1999667
16502,1999667
668467,873347
13570,983650
3261200,9161678
4834,3025893
13564,8213996
4573569,6594365
2399938,8012937
13565,1408052
650842,6378582
4834,367147
13565,396069
804537,1859002
1548780,2072351
13582,1859002
1301187,6179635
396069,7752827
804537,983650
62434,5006296
13572,1092980
16502,5006296
4013964,4573569
3810188,9161678
3025893,4013964
13595,1548780
13572,9161678
13570,1876791
668467,8012937
13595,2072351
13570,5006296
13622,4573569
13573,1301187
2148820,5056813
16502,1092980
2399938,5073353
13582,6179635
13573,4013964
13596,8012937
13577,5073353
13564,873347
13564,4588616
13577,59915
668467,8213996
3025893,4588616
4013964,5943714
804537,1270192
1419454,3354426
650842,7752827
13570,2148820
367147,3354426
873347,8012937
13596,7752827
1270192,3025893
13573,8012937
8213996,9161678
13622,1999667
13577,13595
13582,3261200
367147,3025893
13565,13577
367147,8012937
13570,5056813
3261200,4573569
59915,3354426
62434,804537
13572,983650
13570,13572
873347,3025893
13622,2148820
1419454,3885985
6179635,8012937
1419454,5073353
59915,5073353
1823447,4588616
4834,1092980
1419454,6594365
13595,13596
13622,668467
873347,5073353
13565,62434
13595,59915
2148820,4588616
2399938,6179635
13582,2399938
1419454,7752827
1419454,5943714
13595,668467
13577,13596
4588616,5943714
4573569,4588616
13572,804537
13595,4573569
13565,4588616
13596,3261200
1419454,8012937
367147,1743766
13596,983650
13564,1408052
4573569,6378582
396069,1876791
13563,873347
59915,5056813
1408052,1548780
5006296,5943714
873347,1743766
1270192,5073353
13595,4013964
13582,5056813
13570,1823447
396069,804537
4834,983650
13565,13595
2399938,4588616
13565,1301187
804537,8213996
13595,1999667
13582,3885985
1092980,1999667
13595,6378582
2399938,6594365
16502,7752827
4834,1876791
13572,1548780
983650,5943714
13582,1301187
13565,13570
804537,1301187
1270192,1301187
62434,650842
13577,650842
16502,2148820
13577,13582
13596,367147
13564,13565
1548780,5006296
2399938,5056813
62434,1548780
1859002,4013964
804537,3885985
650842,1859002
2148820,2399938
1548780,7752827
1408052,2148820
1859002,3025893
13596,2148820
13572,873347
13573,3885985
396069,1823447
4834,6594365
1859002,4573569
1092980,5006296
668467,1859002
367147,6378582
668467,5073353
13570,1301187
5943714,8213996
13563,13573
396069,6378582
62434,396069
4588616,7752827
13596,5006296
13572,2148820
13577,3885985
13570,1408052
13622,3025893
983650,1876791
13577,6594365
4573569,6179635
650842,1270192
13570,3025893
1548780,5073353
13595,13622
1408052,4013964
1548780,3885985
1999667,6378582
13622,6378582
367147,2072351
13564,1823447
3354426,6378582
62434,1408052
13564,2399938
13565,5943714
13572,6378582
804537,2399938
13563,62434
2399938,3354426
1301187,5943714
1301187,5056813
62434,7752827
1859002,6594365
13596,13622
4834,3810188
367147,2148820
13577,3810188
1092980,4013964
13582,396069
668467,2072351
1301187,3885985
13577,1743766
1823447,5943714
1823447,8213996
13565,4013964
13572,4013964
13565,983650
668467,1301187
1301187,6594365
13595,1408052
1743766,3885985
1743766,2072351
804537,8012937
13577,1859002
1408052,3354426
1270192,3261200
13596,2072351
1408052,6378582
13565,668467
2148820,3885985
13596,16502
13572,7752827
2072351,3810188
668467,3261200
13570,8213996
1823447,3885985
1876791,4013964
13582,1408052
1859002,1999667
13570,1548780
13563,1876791
1743766,5943714
16502,1876791
13577,4588616
16502,3354426
396069,1301187
13596,62434
6378582,8012937
13573,650842
13595,3025893
16502,4573569
13570,13582
59915,3810188
4834,13572
13622,1092980
873347,4013964
13572,4573569
13572,3261200
13570,59915
13564,1301187
13577,1419454
13573,1876791
1408052,7752827
4573569,5073353
13563,13570
13570,668467
650842,873347
13570,5943714
62434,3885985
13622,9161678
13582,8213996
13564,3885985
16502,6594365
1408052,3025893
13577,396069
13570,9161678
13564,1419454
13570,13577
804537,2072351
62434,4588616
13565,1823447
59915,2148820
13565,1859002
13570,2072351
804537,5006296
3261200,3885985
4834,1999667
1301187,1859002
13577,1548780
668467,4588616
3025893,8012937
1419454,4573569
13572,3025893
983650,7752827
804537,6179635
62434,367147
3354426,8012937
650842,983650
983650,1743766
13595,5943714
13595,6594365
4834,13563
668467,1419454
13622,1419454
13622,1876791
1092980,2399938
5006296,7752827
13622,3354426
6179635,9161678
13572,1876791
3810188,6594365
1548780,6594365
13563,5943714
396069,4013964
650842,1548780
13582,1743766
13595,1876791
396069,3025893
650842,1876791
59915,4013964
1743766,1859002
3885985,5056813
1859002,3261200
13570,13595
1408052,5056813
1301187,2399938
13563,3885985
13563,2148820
1859002,6378582
13596,873347
16502,9161678
13573,1408052
4573569,8012937
13622,6594365
983650,2399938
4834,13582
983650,3025893
1823447,5056813
13570,7752827
3261200,4013964
1408052,1876791
13596,1548780
59915,1419454
13622,7752827
4588616,6378582
4573569,9161678
1419454,4588616
983650,4573569
4013964,5006296
13565,16502
13596,6594365
13564,9161678
668467,6378582
13582,873347
1548780,8012937
367147,1270192
2399938,3261200
13563,3354426
1823447,3261200
13565,6179635
1999667,3261200
13595,1270192
1301187,8012937
2072351,5006296
873347,1270192
1270192,1999667
1301187,9161678
1419454,4013964
1092980,8213996
4834,668467
650842,2148820
16502,8012937
13563,1270192
1419454,2072351
3261200,6179635
1823447,6179635
13563,9161678
13565,6378582
1408052,8012937
2399938,3810188
1876791,8213996
4013964,5073353
2148820,7752827
13573,873347
396069,1419454
3354426,5006296
13595,1859002
13572,5073353
1270192,6594365
3025893,5006296
1092980,9161678
2148820,6594365
1270192,8012937
13622,5073353
13596,5943714
13622,396069
62434,983650
1419454,1999667
13582,62434
1270192,4013964
13595,1823447
3810188,4573569
13577,4573569
650842,1823447
3025893,3810188
13595,8213996
650842,8012937
1823447,3810188
2399938,6378582
13573,7752827
1419454,5006296
13564,6179635
1999667,5006296
13564,1548780
983650,1999667
1092980,1743766
396069,668467
2399938,3885985
13565,59915
1743766,6179635
13622,8012937
3025893,7752827
13573,1743766
13572,1408052
650842,804537
983650,1270192
5056813,5943714
59915,2399938
13596,4588616
1270192,1743766
367147,4573569
4834,1548780
4588616,8213996
2399938,5943714
13563,13565
5006296,8012937
13572,5056813
13622,804537
2148820,3810188
13563,1092980
13596,1999667
873347,4573569
2072351,3261200
62434,2148820
13565,3885985
13582,3354426
1876791,3354426
1999667,4013964
1743766,4573569
1270192,5006296
367147,3810188
13570,1859002
13570,367147
13596,2399938
668467,1999667
4834,13577
1092980,3885985
3025893,3354426
13564,3354426
3885985,6378582
1999667,4573569
367147,6179635
1548780,4588616
59915,1270192
4834,3261200
62434,6179635
59915,367147
4834,2072351
4573569,5056813
650842,1301187
1823447,8012937
13572,13573
16502,5073353
2148820,5073353
873347,6179635
983650,1301187
59915,1999667
13582,6594365
1408052,5073353
650842,1408052
13564,59915
13565,1743766
1743766,3354426
650842,3025893
13577,2072351
13563,1408052
13565,1270192
1743766,2148820
1859002,9161678
13596,59915
13565,8012937
668467,6594365
13595,3810188
3885985,4588616
367147,6594365
59915,1859002
1548780,9161678
13564,4573569
1419454,3261200
13565,5073353
13582,13622
13563,6378582
983650,1419454
13595,5006296
4573569,5006296
804537,1548780
59915,6594365
1859002,2072351
13565,13582
367147,1301187
13564,1092980
4013964,5056813
13573,13622
13570,13573
13577,668467
4834,13595
983650,3261200
804537,3261200
4834,13564
6594365,8012937
13582,4573569
3885985,4573569
13564,5943714
6594365,8213996
13572,8213996
3885985,5073353
13564,650842
1548780,1876791
13582,5943714
3354426,8213996
16502,1419454
650842,6594365
13564,16502
2072351,8213996
13595,4588616
13573,5006296
13595,1419454
13573,16502
3354426,7752827
1092980,3354426
873347,983650
13570,13596
13564,13570
1876791,4588616
1270192,2399938
3261200,6378582
804537,7752827
367147,1408052
983650,3810188
13563,1419454
650842,5056813
13582,1823447
59915,7752827
1548780,3810188
983650,8012937
59915,3025893
3261200,5943714
13573,804537
13565,5056813
650842,668467
3885985,5006296
16502,983650
1301187,4013964
396069,1270192
13596,1270192
59915,4588616
1548780,1859002
13565,1092980
1301187,2148820
668467,7752827
62434,6378582
13564,1999667
873347,1859002
5943714,7752827
13565,3261200
983650,4013964
13582,13596
1408052,3810188
13564,1270192
1743766,8213996
13573,8213996
2072351,3025893
650842,5073353
1408052,1999667
3025893,6378582
13572,8012937
16502,1408052
4834,6179635
1876791,3261200
1408052,4573569
668467,5943714
650842,1419454
13573,1859002
1999667,3025893
13596,1859002
3025893,5943714
13573,3810188
13622,2399938
4834,8012937
5943714,8012937
1270192,1419454
1823447,6378582
668467,5056813
1270192,1876791
2072351,7752827
13565,3810188
13572,3810188
1270192,3354426
16502,367147
13564,1859002
1859002,5056813
3810188,8012937
4834,3354426
1301187,5006296
3885985,4013964
1743766,6378582
13622,1548780
13577,13622
13563,13572
804537,4573569
1876791,3810188
396069,5943714
13577,7752827
5073353,9161678
13573,3025893
13572,1859002
668467,1823447
13563,983650
8012937,8213996
3354426,9161678
13573,3261200
13596,3025893
1419454,1876791
13564,62434
1270192,7752827
1408052,4588616
13622,3885985
13564,804537
1548780,6378582
1859002,3354426
367147,5943714
3025893,5056813
1548780,3025893
4834,13622
13596,9161678
3354426,5056813
4013964,4588616
13622,1301187
13622,1408052
873347,5943714
13622,5943714
873347,5056813
396069,1999667
367147,5073353
5073353,8012937
1270192,1823447
650842,4588616
62434,5056813
367147,3885985
2148820,6179635
62434,5943714
13563,13622
3025893,6594365
16502,2399938
668467,6179635
1408052,3885985
1270192,4588616
396069,5056813
873347,3885985
13595,5073353
1301187,3261200
1999667,5943714
804537,3810188
1999667,5056813
13622,367147
5056813,5073353
13573,13596
873347,9161678
1092980,3261200
1876791,1999667
2072351,4588616
16502,1548780
1743766,9161678
62434,4013964
1876791,4573569
2148820,3025893
668467,1876791
4834,13573
13564,4013964
