usr1,usr2
6898,67240
6408,13798
6396,620460
883111,3566761
44090,198895
11032,99367
1530004,2017368
11032,264561
45767,51014
64572,480790
6599,32626
6408,77588
69696,277195
64572,72660
13395,833142
64994,198895
6448,29869
51014,1942032
10047,4226834
63463,451267
9930,13395
962,72660
17715,55621
24772,78970
51565,151239
90075,4066699
12035,18621
88450,372376
14956,139612
11032,44147
1954,65030
79778,644767
33441,36493
1530004,3143231
6409,549366
134626,359809
6221,13798
6396,69505
27543,69114
134626,247459
9326,65730
48889,1946486
8835,49070
6418,69994
31284,65645
16281,195898
9779,135433
1199,2354983
17401,96552
128588,144309
963,28345
4725,6400
6408,2760043
38246,70698
28887,51048
8938,14956
974,515035
6396,79778
31817,43608
11032,104557
1200952,3157286
124633,134389
168160,391036
31284,168346
135433,451267
992,258511
9779,12573
65730,2452104
3941,372376
51565,155269
10058,277519
22869,289092
24772,149859
963,17031
10058,232765
6418,931422
9779,931422
13395,30453
168160,404238
17715,18138
125007,1151360
10047,96783
999,34389
11032,21464
8835,478631
17401,549366
974,1441352
68080,89579
43608,85840
6290,18860
89643,109279
1199,187519
43608,168013
8209,712940
962,202181
70698,247459
109279,3143231
36486,65730
6409,44090
31284,3401881
6290,61913
14005,549366
149859,289092
995,29869
51014,108366
19076,359809
101264,1044882
6858,50505
78970,4226834
3215,320603
4725,14005
1954,67240
14005,649212
6400,12017
39559,1044882
10047,5526484
17401,140085
2856,32626
17401,349223
12662,318560
14956,400195
6400,929884
1954,28560
932401,3272060
9930,180176
17413,29869
80197,1200952
27544,874020
207900,1249760
29128,148673
64572,539028
320603,931422
4360,10108
6418,114081
21464,31284
2856,26368
1199,65645
9779,147212
6396,2514587
13691,17413
78234,883111
6408,72794
6396,28152
109903,128588
3854,125244
114988,3016826
6418,3016826
6400,100881
10047,354317
41747,3608067
2613,8267
128588,6492605
9211,65730
359809,2760043
32731,139612
995,6221
2302,14956
11032,18621
451267,769869
5305,56518
12803,535454
68080,359809
207900,221359
1831,187519
17715,480758
1003,4725
32626,61365
14956,44764
535454,1956414
109279,4226834
41747,3016826
10047,1575077
7257,90075
6408,2514587
9930,168013
39559,344213
6400,1767861
1831,105379
6400,44147
1003,6396
8938,33441
251509,449745
995,349223
63463,549366
9931,13395
10058,2054114
7095,44147
17903,79766
89579,2013105
22869,134389
38246,53131
963,164087
14956,3873100
3080,18143
96552,135433
18804,34389
963,1044882
8267,33428
601061,932401
1001,17715
289092,1946486
9779,13395
125007,185845
15170,97449
43608,280396
11961,48889
27544,585025
963,38525
999,734172
12803,128588
16162,1013109
29869,381455
1001,64572
6400,712940
14956,724741
1200952,3608067
995,3566761
6396,45646
202181,975666
14005,712940
14956,17750
89579,874055
207900,929884
19076,105379
24772,108787
2302,67240
6993,205476
6409,267472
17715,162649
6858,874074
6409,1575077
43290,64994
41747,258511
439,108787
974,60052
6409,161524
14162,64994
13567,19076
4725,27543
18767,122687
11032,162649
8938,11032
11032,280396
8209,48889
39559,2698894
6408,1836290
17715,1094566
6396,912668
100881,359809
207900,1969795
17715,976281
6418,282056
89579,302674
39559,2748509
8335,198895
32731,320603
995,6216
124633,1210398
359809,1200601
962,1441352
43290,125244
6400,8267
974,3658898
9326,1819502
6418,520587
6396,9215
9215,2452104
9930,478631
1954,197480
230112,6611460
289092,2698894
17715,724741
27544,41505
14956,271051
29869,39614
6221,9215
89579,108787
21630,29869
6408,205476
54398,359809
15369,17715
6409,96783
14956,51565
44090,162045
10058,70698
3080,77588
963,90120
1276,126017
10058,60052
6396,11032
34389,622042
19076,144309
974,884806
89579,1249760
6408,71750
6221,535454
974,79298
22907,160699
1831,419256
10047,72794
35468,43608
11032,141869
1003,372376
44090,1285226
49070,540052
32731,207900
13395,874162
22199,43608
995,17750
17715,195898
49070,302674
13395,372376
14956,187519
6221,2354983
6418,29256
17903,43608
962,55621
24358,36752
6409,167911
9930,1337707
43608,349223
974,202181
6400,11961
71551,584349
9930,38246
53131,125244
9930,16281
6426,109279
41505,67240
995,15369
41747,128588
63463,113430
974,3080
6408,381455
90075,6492605
2856,11032
5305,1210398
39495,78970
6400,72660
962,109279
79298,89579
1199,146539
963,931422
5305,167911
6409,540942
14005,94127
372376,769869
1003,221359
223056,404238
22869,535454
1276,103775
8267,158820
6858,158820
144309,5332833
975666,3157286
38246,274885
9930,144309
108787,712940
32731,89579
51014,320603
29128,65030
8938,162045
12662,70698
14956,774921
47185,371717
44147,125244
8209,64572
9930,349223
7095,67240
5305,14956
8961,381455
89579,305784
359809,1911478
9930,63485
1831,78679
51565,69696
1003,267472
6408,404238
3180433,5573065
14005,2245366
10058,80501
6396,112398
995,233850
974,178018
39489,535454
5064,44090
29869,372801
11032,232765
64994,369564
11032,873862
11032,136129
9326,233850
64994,65730
1003,18898
17401,247459
143713,535454
69696,178018
12662,31284
963,128588
644767,3658898
78970,114081
17401,88607
6408,480790
963,39489
963,282056
103598,540052
9779,251509
65030,125007
320603,419256
2857,43608
158449,2832618
6418,470616
995,11201
6408,1798463
372376,1200952
6858,125007
6400,97449
3080,77565
6418,71282
207900,2017368
68080,105379
11032,155269
13395,14107
65645,180923
18886,540052
6409,583276
13542,17715
8209,2198787
230112,1027513
24358,109279
10047,25158
128588,6150533
31817,89579
1003,32731
974,134389
64994,1303874
535454,2679321
203,128588
65645,480790
277519,549366
3215,78679
8335,17401
6409,88450
9930,147212
49070,65030
6408,44147
31284,41747
10160,65645
17715,622042
10058,88607
963,124633
963,114988
549366,913366
6442,51565
995,77588
995,1001
71282,391036
125244,873819
8209,3016826
9215,1956414
14005,69114
644767,883111
6408,48889
974,27900
963,64994
11032,151239
9858,10047
69696,103598
22869,391036
14956,128588
17401,49546
1563,17715
6408,18143
359809,3566761
974,16718
8335,267472
2907,549366
14956,80501
9326,264561
17184,128608
6408,88450
962,6408
963,2748509
963,31284
251509,1441352
962,10058
9821,18860
1001,535454
6408,39559
10058,1249760
13395,146516
232765,274885
1199,74298
963,79766
19076,66149
2308,128608
9930,23180
14428,34389
64572,456559
962,549366
64994,449745
6221,108787
70698,207900
963,5013455
128588,831087
17401,201236
1001,65730
9930,18886
9326,13798
11032,17401
15170,128588
31284,289092
9930,29256
3080,574487
8209,1836290
439,14005
90120,125244
9211,65645
963,2948730
8835,12017
54398,1200952
36493,69696
14956,975666
13395,67240
974,3143231
8835,65030
197433,6611460
535454,2698894
41747,99367
3080,151722
963,969
19076,4868633
1954,18860
999,28106
10058,43290
44090,64994
963,233850
36590,549366
10047,451267
18860,305784
6396,134626
1527499,6611460
883111,6150533
999,18143
6418,4226834
128588,230112
128588,1621788
9215,966079
6290,734172
9930,39614
89579,282056
43608,65030
1563,14956
12662,233850
932401,1459188
64572,913366
992,78234
992,5332833
1831,8835
1954,389235
17401,480790
6409,34351
36493,44090
1084354,2832618
974,563612
48889,767220
17750,209382
932401,6503757
974,3566761
17715,72660
32626,585025
108787,135433
6418,105379
9215,23250
18860,69696
6221,790137
10047,223056
14956,51014
1954,5364
64572,69696
41747,5332833
20158,29869
1199,264561
18860,34351
36752,644767
51565,2013105
962,10047
21815,89579
29869,873862
11626,43608
18886,64994
5305,9972
101264,3166792
1199,55621
17716,51565
71551,89579
50484,128588
39559,168160
143713,549366
10058,975666
31284,108349
4725,9930
125007,226706
19076,79298
14005,128588
17413,134626
49070,90120
974,327307
1361,6409
6400,381455
69114,549366
61365,67240
128588,2017368
41505,612914
13395,162649
144309,2832618
289092,2198787
992,1210398
251509,2354983
13691,64572
39559,3157286
109279,391036
18860,22907
644767,2760043
999,27544
35468,128588
4130,27543
9779,831087
168160,883111
10058,1969795
5305,391036
1005,8267
974,11306
128588,1523433
6408,28106
9211,9215
13395,178018
6408,4226834
8267,18767
18860,138902
9930,353801
6216,6221
125244,207900
48889,51014
65730,1530004
5305,143713
89579,5013455
21594,64994
104557,540052
17401,1285226
144309,407104
17952,162649
7095,29128
28345,1200952
11306,13395
14005,96552
71750,125244
44090,155173
4796,837070
6407,64994
186739,251509
41747,912668
9326,17715
149859,5526484
50149,51565
70891,230112
54398,3180433
8835,353801
995,51014
13395,18263
6221,1721546
2613,43608
883111,913076
10047,56518
992,6423226
128588,361024
31284,251509
89579,3143231
22907,874061
8835,87176
8209,2452104
963,205401
5305,13567
974,6407
995,60052
1200952,2679321
33441,44764
18886,128588
43608,292833
13395,292833
39559,308968
65645,320704
48889,105379
8209,207900
1954,2613
962,1504640
974,585025
14005,3143231
7095,34202
4130,64994
963,141264
26368,584349
11032,187519
17715,45458
54818,64994
14005,1459188
64994,70698
5305,168346
17715,831087
6396,96783
41747,712940
6221,87176
992,1411880
6221,344213
19076,99367
18138,44090
29869,212623
6409,833142
6396,87176
1001,10058
6221,78679
90075,3924772
128588,497712
2308,162649
51014,249329
39559,73897
11961,1911478
53131,63463
17715,151239
974,5305
90075,5629049
962,17401
277519,359809
12662,1420964
2907,6993
13395,164087
108787,729407
6396,1337707
18621,38622
64994,1441352
72794,451267
995,612914
17401,44090
1361,9930
10047,549366
6418,13798
10058,1397211
1563,38622
1200952,1621788
14005,757676
6290,80638
1276,17401
109903,125007
6400,79766
9215,404238
9326,23250
992,354317
11032,381455
203,11961
6408,168346
9930,36493
391036,1200952
6290,73581
16391,125007
6396,1721546
14005,15383
6418,624186
108787,2017368
549366,883111
992,1337707
128588,144292
10047,300887
31284,64994
1276,17781
14005,4226834
10058,1420964
289092,6150533
974,369564
18860,41505
2832618,5332833
223056,535454
108787,757676
1003,10108
14765,932401
975666,2245366
19076,1200952
959681,2832618
11032,1504640
963,205476
1954,2308
5305,149859
141264,644767
5305,419256
230112,1200952
29869,50149
32626,874074
17715,36752
995,774921
195898,353803
1563,89579
90075,1210398
10058,233850
39559,146539
51565,161524
14956,3272060
4360,271051
71520,359809
13395,159401
31284,5629049
9972,549366
13395,63485
1003,6408
3941,2832618
6408,151722
10047,249329
6418,818343
6408,535454
44090,239889
289092,1084354
17903,49070
17715,372801
999,28887
89579,147212
6400,2354983
963,1397211
5305,44090
9326,637056
14005,85840
8209,51565
1199,202181
51565,344213
41747,5160862
8835,50149
6858,394213
7095,371717
17401,47185
1411880,2832618
11961,975666
8835,151722
31284,78679
109279,712940
109279,180923
51565,201236
6408,146516
19076,60449
6409,18860
89579,1212932
128588,379718
6409,207900
995,6898
6409,205476
128588,878282
96552,540942
6396,3143231
6221,2017368
64994,125244
8961,125007
143713,274885
1954,125007
125244,461361
108787,1337707
29869,109279
17031,668790
6396,22869
230112,649212
17715,267583
13395,31817
6409,109903
29128,205476
65645,884806
6409,277195
962,105379
6396,3444046
6408,913366
9215,913076
17715,34202
962,2354983
41747,73897
992,913076
14005,1836290
11961,277519
12035,434228
74298,644767
6396,5013455
361774,451267
1199,167817
3080,160699
1003,1200601
109279,1249760
439,1831
14956,1969795
9326,665270
69696,668790
10058,264561
289092,3936399
11032,44764
974,23180
12548,128588
6418,24358
39559,1337707
64994,280396
8835,305784
39614,195898
41747,1911478
11032,349223
320603,344213
17401,124338
51048,89579
44090,913366
9930,274885
10047,74298
8961,124338
26363,51048
6396,913076
17401,540052
359809,2748509
2122,8835
13395,103775
6396,2975602
3080,28106
18898,125244
42155,43608
6408,267472
17715,33428
6396,38246
94127,128588
70891,89579
6409,87176
6400,419256
12035,197480
128588,1044882
41747,769869
13395,70698
2907,28589
31284,3936399
90075,2748509
13395,23272
2302,128588
14005,73761
11032,539505
41747,3924772
4360,49546
3080,67240
391036,6150533
36752,535454
963,478631
209755,873961
17031,29128
29128,44090
99367,1530004
6858,197480
19076,39495
64572,143012
11032,277519
64994,151722
5824895,6970188
64994,166912
125244,385185
3215,9779
6426,63463
995,212977
451267,831087
1003,539505
6418,2198787
9930,2013105
1003,1798463
51014,959681
995,73761
4360,6408
963,873862
74655,162649
1300606,6611460
5305,282056
11032,767220
80501,274885
101264,601061
64572,369564
38622,74655
9930,300887
1954,549366
962,38525
23706,932401
1200952,2379430
18860,734172
223056,624186
109279,873884
43290,320603
48889,539505
14956,209755
4360,128588
39559,2285932
53131,64572
8267,17750
6408,63463
14005,36486
29869,353803
963,1212932
239214,584349
17715,61365
11032,1523433
38525,109279
10058,712940
39559,1420964
18143,64994
44090,104557
44090,381455
1954,8260
44028,128588
43608,45458
963,29869
963,107848
11032,45646
1199,1946887
48889,456559
6407,6408
128588,2198787
80638,209755
8209,125244
8209,9930
112398,975666
32731,71750
1200952,3401881
65645,1303874
73897,90075
8835,17031
39495,391036
6408,524400
11032,271051
89579,180176
8209,515035
307240,451267
462474,2013105
6409,381455
5305,23250
1565,128588
1003,549366
9930,470738
10047,2245366
8961,9139
974,831087
8835,17715
33441,51565
1001,9779
13395,50484
9930,1836290
8835,372376
6400,200568
13395,239214
1954,8938
144309,1956414
999,2122
89579,212623
19076,520587
74298,109279
28345,1956414
22869,359809
13395,63463
65730,143713
1276,6408
39495,289092
974,14511
963,9779
8260,372376
14005,51014
974,2245366
1276,209382
6442,187519
6418,19930
359809,515035
975666,3873100
307240,372376
38246,125244
8835,70698
29869,391067
108787,419256
51565,212977
6400,17401
962,100881
6858,64994
4360,451267
6898,18860
8209,60449
14956,80197
17401,136129
995,1575077
27543,200568
359809,3143231
963,8335
999,166912
18767,21815
13395,112176
8961,484237
17903,71551
963,2975602
9930,17716
69505,391036
359809,2832618
34389,48049
274885,929884
29869,70698
8209,932401
125244,289092
212938,2281316
995,1504640
64994,87176
14956,39495
29256,109279
3080,1523433
149859,975666
32952,372376
1565,27544
15170,18767
1003,831087
13395,49546
27543,831087
974,1337707
109279,349223
10058,2832618
8267,267583
9215,45646
963,8835
963,271051
10047,2186895
5305,88450
10047,32952
963,5573065
18860,97449
17715,1721546
1831,134626
22907,874045
1327,14956
70698,767220
2856,162649
12035,205401
21464,68080
995,36692
1003,8835
8267,28183
230112,1527499
187519,372376
19076,1836290
1001,27543
1003,6221
2857,128608
8335,11032
8209,929884
14956,1249760
6418,55621
320603,1767861
8335,1285226
14005,5160862
1954,70710
89579,112398
186739,372376
1530004,2186895
992,6213068
71551,128608
109279,883111
6418,1084354
34787,584349
128608,874061
6408,17930
13567,32731
109279,310434
1003,1767861
43608,874020
108787,3307455
65730,207900
65645,449745
995,34389
963,546952
10047,1946486
17401,148673
963,25158
963,1836290
974,10978
21815,43608
134389,769869
974,10058
963,14956
6290,14956
999,34202
6408,320118
549366,1946486
974,63463
644767,5526484
12017,43608
963,51048
75764,289092
17401,125244
10058,567714
999,38622
8835,18966
207900,232765
17401,498693
8835,1020289
202181,1200952
89579,540052
8938,43608
6290,13542
207900,1819502
29128,63463
9215,535454
14511,128588
32626,816855
5305,931422
963,407104
39559,1094566
14005,29256
106058,125007
41747,79298
14956,665270
128588,1084354
8267,874020
22907,122687
6599,128549
8260,43608
8961,63485
83505,90075
63463,1303874
17401,78679
8961,132066
11032,462474
8209,1337707
125244,135433
31284,1672862
28345,32731
28183,128608
9779,1969795
167817,644767
11032,53131
33441,34351
932401,2281316
31284,141264
8961,55618
6418,3401881
995,84045
64994,109279
2832618,3608067
9215,168346
974,96550
18860,874020
9930,36692
8209,1179660
29128,873819
74298,108787
963,2514587
36752,451267
6418,769869
55618,89579
32626,162649
29128,69696
10047,5013455
3215,1721546
9215,38525
1276,41505
36486,65645
65645,540052
8209,96783
6400,26363
883111,3166792
11032,205401
124633,354317
67240,130877
9930,539028
6400,31817
974,32738
13691,125244
32731,549366
44090,524400
19076,1621788
104557,134626
6408,660460
974,2354983
11306,17715
36590,128588
7095,31817
109279,484237
19076,2679321
963,13395
51565,186739
29869,540052
41747,144309
974,26363
100881,108787
158744,391036
4476,125244
6396,2452104
13395,34351
125244,201236
995,874045
128588,162045
17903,498693
51014,1575077
124633,883111
39559,51565
535454,1337707
13395,124886
289092,3491576
9779,15383
109279,729407
67240,125007
9215,244389
5305,36752
147212,320603
8335,524400
14005,912668
13395,371717
32731,223056
44147,125007
963,226706
1565,1954
6396,79298
48889,289092
89579,546952
32731,277519
6400,17715
995,1003
109279,1911478
4360,372376
17715,1969795
29128,151239
88450,134626
498693,878282
63463,78679
999,64994
128588,1839508
1954,10108
29869,372376
51565,247459
3080,42155
108787,134626
8209,1027513
963,1942032
5305,29128
962,233850
963,874021
203,19076
23180,64994
1954,63485
974,873862
5305,354317
223056,637056
2948730,3180433
6993,195898
6408,68080
6396,1200601
963,5305
18930,372376
29128,89643
8835,585025
34202,64994
27543,767220
9215,15030
109279,1530004
51565,767220
17715,42130
6418,372376
38525,1530004
14956,18886
962,318560
6400,89579
13542,43608
89579,361774
8938,44090
3164,29869
96550,883111
1956414,3873100
6409,69696
65730,1819502
18145,18860
12035,17952
9215,301614
8938,18860
1831,264561
277519,289092
1911478,2998780
8835,594993
1200952,1839508
3080,162649
51565,147212
144309,3016826
68080,109279
6858,11626
10058,883111
14956,660460
19076,264561
3080,11626
10058,17401
6408,1459188
974,620460
2856,17715
51565,302674
89579,2514587
3941,6400
10047,60052
8267,35468
6408,1420964
2302,8961
962,540942
8961,16281
96550,2832618
12035,89579
6426,10058
17401,29128
289092,2760043
9215,1813441
995,103598
6858,874021
43608,874129
1276,11306
8267,50505
14956,25158
12573,549366
89579,201236
6858,28887
22869,883111
17401,913366
1199,757676
969,9930
12662,17401
136906,535454
992,7865263
89579,1877859
17401,231692
6396,6408
9779,757676
16718,34389
125244,141869
974,6423
6418,1997268
44147,109279
9326,644767
6408,55618
65645,419256
995,17930
10058,168346
992,71282
995,88607
64572,212623
17715,167817
14005,3873100
17903,874021
14005,2698894
17903,18966
3941,109279
6408,132066
14005,320704
6408,280396
45646,108787
13691,14956
89579,668790
11626,34389
36486,134626
28345,31284
1831,96552
10047,729407
32731,318560
1003,36752
89579,202665
6898,8835
14162,17401
38525,108787
17715,141264
11032,622042
6408,3307455
13395,128549
69994,320603
10160,51014
974,132066
6408,310434
6418,221359
6408,79766
963,148673
25158,109279
8961,21594
223056,959681
22907,48049
12662,99367
9930,143713
77112,874145
6409,141869
10058,1094566
39495,2832618
10047,540052
36752,125244
20193,31284
32731,101264
12662,1303874
14005,19930
27544,226706
17715,51014
14956,104557
79766,128588
51565,1786383
9326,63463
8835,107848
17715,96783
32731,2013105
11032,833142
17715,53131
963,3936399
6599,12035
10047,2452104
44090,539028
6408,816855
1003,87176
12573,31284
32626,48049
9858,462474
6426,10047
108787,124633
5305,36590
391036,515035
42130,187519
42130,251509
41747,54398
1199,539505
4725,17401
391036,1212932
202181,223056
6408,1249760
32731,36752
44090,67240
14956,644767
963,3566761
68080,72794
6408,99367
8267,17781
12017,44090
6442,12662
11032,38525
9930,19076
6408,114988
1530004,1813441
8835,353803
18930,44090
359809,1575077
5305,320704
51014,65730
10047,29128
15383,29869
6221,462474
109279,160844
6858,724741
10058,106334
6290,162649
26363,32626
6221,247459
4360,540052
32731,4652874
13395,61913
66641,231692
10047,186739
108787,1839508
32731,2245366
3215,2013105
14005,1819502
31284,4652874
6448,9930
49070,248400
51048,585025
6408,833142
6408,391036
962,125244
6408,51048
13395,18860
6408,6898
3164,17401
249329,1956414
995,15170
65645,966079
6408,65645
27543,449745
10058,1946887
11032,320603
963,201236
995,344213
83505,1013109
64994,73581
535454,1721546
1954,280396
39489,207900
6216,64572
6418,53131
5305,207900
125244,372376
2832618,5824895
13395,612914
17401,89579
19076,102246
6400,326036
359809,6503757
3080,8267
963,108349
230112,6503757
6442,128588
14956,106406
17715,17952
51014,149859
134389,644767
11032,480790
3215,32952
5305,135433
36752,39559
31284,769869
18898,51565
9211,207900
3215,70698
5305,233850
6408,17715
75764,391036
9779,2019222
912668,3016826
549366,2832618
128608,874045
11032,258570
6400,549366
1831,1819502
963,668790
6396,10160
28345,51014
1005,14956
6409,64475
38525,65645
9211,535454
8267,51565
995,1786383
6418,1956414
6898,14956
995,28887
8835,8961
109279,180176
11961,3401881
10058,1200601
5305,65645
8209,21464
48889,929884
31284,2975602
109279,2698894
6221,292833
549366,1200601
89579,874020
44090,359809
999,18145
6418,2186895
27543,480790
9326,128588
963,135433
729407,1200952
49070,109279
8209,264561
14956,64994
837070,932401
644767,4226834
8267,82501
64475,200568
23180,63463
969,27543
8335,248400
27543,2354983
14428,17715
912668,1200952
68080,539505
38622,142195
5305,146539
8335,310434
45646,535454
49070,389235
5305,2017368
31284,1210398
39559,55716
125244,767220
78970,1337707
963,100881
14956,73897
644767,1236618
9326,12662
8209,167817
8835,18143
3164,125007
17716,64572
125244,126017
67240,612914
361774,1530004
17715,60052
992,16162
18787,108787
12662,105379
17715,391036
89579,3566761
1954,18145
64572,96783
1300606,2832618
65730,160844
6396,2198787
22907,128608
6400,13691
17715,44764
2856,14956
17401,45458
1954,14005
963,89643
13395,17903
251509,1798463
963,44147
134389,141264
22907,74655
6221,6400
999,15369
51565,1020289
80197,289092
128588,767220
251509,1767861
39559,74298
12662,147212
41747,72794
41747,361774
2832618,7865263
18263,18860
1199,51014
64994,549366
1003,2907
39559,2998780
14005,6423226
6221,539028
14005,4228415
258511,6087862
1003,931422
80501,549366
13798,207900
974,4226834
1276,3080
1831,9779
6290,584349
992,19076
1530004,1767861
134626,1530004
10047,3608067
50149,451267
8835,12548
45646,549366
17715,1411880
1199,158744
1003,361774
17903,231692
19076,546952
4796,913076
11032,33441
31284,96783
16162,90075
1003,389235
106058,178018
6418,1200952
90075,6176524
11032,18042
1003,1946486
38246,51565
90075,5824895
32626,434228
6400,8961
13395,97449
4796,1210398
6396,78679
103598,195898
1003,1397211
18930,109279
6221,10058
43608,70698
65645,637056
2552,3080
995,18860
372376,1946887
6400,50484
3080,79766
17413,125244
6409,27543
14956,6150533
963,18898
89579,385185
6396,837070
6418,109279
6409,151239
109279,3860924
15170,28560
144309,1997268
32626,400195
128588,515035
1831,56518
1954,38622
9858,89579
12035,50505
372376,2019222
6408,6150533
14956,6087862
51014,359809
995,931422
125244,583276
48889,274885
1003,65730
90075,124633
108787,884773
14005,37157
9930,33441
14005,158449
9779,143713
3215,233850
32731,6492605
6418,354317
11032,18930
66641,125244
16281,109279
9215,1420964
601061,1200952
995,4360
1530004,3566761
10047,1303874
89579,185845
89643,125007
9930,130877
41747,308968
64994,267472
8835,65645
63463,147212
38622,434228
8267,125244
44147,64994
17715,18787
128588,369564
19076,39489
51014,3307455
128588,1969795
14956,61365
73897,114081
41747,6611460
64994,126017
109279,567714
6448,17715
2832618,3444046
32731,105379
8209,22869
6409,22359
963,2302
108787,244389
71551,874021
29256,51014
19076,913076
11032,31284
63463,80501
359809,665270
96552,128588
995,8961
14956,874021
14956,449745
2832618,4066699
6408,78768
1831,29256
69696,134626
15030,372376
134626,2354983
147212,1303874
8209,108787
31284,124633
6418,128588
21594,44090
551259,2832618
11306,34389
12573,64994
17401,50484
74298,2832618
230112,601061
1003,124338
8961,50484
10047,959681
64572,931422
34202,69696
148673,160699
22869,3860924
6408,7262
9139,64994
17903,63485
9215,637056
68080,818343
31284,1942032
6400,136129
146539,883111
17903,22199
3854,371717
21815,35468
6221,17413
39559,975666
9930,209755
17401,44028
27544,280396
128588,232765
6858,584349
64572,540942
27544,32626
6418,601061
17413,372376
995,6290
549366,2054114
18042,64994
6418,1149611
14005,104557
11032,389235
289092,3016826
1003,9858
6221,831087
883111,1044882
109279,480790
963,17715
73761,125244
39559,139612
963,289092
451267,884773
22869,41747
999,77588
9930,1956414
29128,41505
8267,774921
22907,42155
963,130877
1199,24772
10047,644767
31284,551259
108787,1441352
9326,207900
41747,2998780
10058,258570
11032,61365
962,106334
212938,6213068
149859,1210398
21464,320603
32731,546952
109279,116993
10058,884773
251509,767220
14956,769869
51014,729407
6396,320118
109279,381455
9779,419256
497712,3016826
49546,64994
14956,34389
34389,77588
31284,1200601
14005,1911478
12662,449745
4796,3272060
233850,274885
49070,168013
109279,147212
974,34389
14956,36752
11032,372801
14956,105379
44090,109903
1563,22907
1199,75764
300887,359809
75764,535454
38622,48049
995,44147
128588,3860924
51565,539028
963,134626
4476,18860
14956,39489
19076,41747
49070,484237
44147,89579
68080,1504640
6400,244389
89579,108366
13395,51048
10047,3157286
80197,644767
18860,49070
5305,966079
17715,248400
31284,1303874
9779,2013105
1003,12803
17401,21594
22907,874047
70698,480790
10047,637056
43608,151722
963,202181
2308,253991
149859,2832618
11032,64572
14956,498693
5305,14162
73761,108787
6396,9211
1199,96552
6408,248400
9215,1249760
9930,2998780
6221,320704
1954,18138
6400,391067
14005,1786383
116993,549366
108787,109279
8267,197480
14956,18138
43290,549366
51565,233850
31284,53131
6221,9211
992,520587
8209,2285932
10160,1530004
14005,6970188
8961,353803
51565,251509
9930,32738
6290,574487
974,1084354
6408,28589
551259,3180433
6418,79778
18930,64994
4130,65645
2832618,8099636
995,96550
6418,23250
1954,2949
64994,160699
1003,96550
620460,1530004
65645,134626
3215,6418
2679321,2832618
12017,162045
60449,90075
39489,289092
6408,50484
9930,103598
44090,202665
8961,44028
51014,1877859
1831,69114
32952,207900
16718,17715
1199,78768
53131,134626
69696,168013
9930,1179660
9930,124633
5305,195898
24772,128588
12548,17401
962,660460
6221,307240
12035,48049
12803,32731
963,3491576
78970,134389
18966,209755
8835,14956
14005,230112
128588,134626
29128,484237
974,28345
17413,43608
6408,161524
128588,226706
995,1523433
6400,80197
6400,874020
8267,612914
17715,37157
69696,116993
17401,180176
992,14005
60052,65730
8267,32738
12035,77588
963,21630
109279,3873100
9779,17401
9326,277519
8209,19930
9779,478631
125244,318560
109279,320704
1199,456559
10047,4652874
51565,359809
406792,1200952
995,35468
18787,451267
6993,106058
21464,51014
6409,282056
13395,66641
6221,68080
51048,97449
8335,89579
41747,5573065
6400,45767
995,6407
999,18263
4360,5305
22869,1530004
17401,282056
51014,769869
6396,14005
9779,48889
8267,146516
51565,90120
14005,884806
53131,108787
8267,36493
6400,90966
1001,320603
6409,17903
1831,51014
11855,128608
6858,11855
974,18145
128588,461361
974,1767861
64994,88450
17750,125244
999,54818
6396,3491576
1954,349223
1199,4796
31284,5824895
9326,1236618
8335,43608
17715,56518
14956,202665
17715,66641
9779,12548
10058,251509
14162,44090
10047,180923
462474,1767861
391036,1530004
17715,113430
10047,913076
320118,932401
49070,480790
19076,108349
36486,63463
359809,912668
8267,394213
71750,207900
2122,13395
89579,913366
27544,80638
8961,96552
109279,130877
1956414,2245366
17903,253991
258570,359809
8835,524400
128588,3272060
13395,18930
5305,10108
6409,10058
6408,1969795
9930,1149611
1954,202665
17413,89579
27543,549366
63463,136129
9326,56518
451267,1441352
5364,17031
27544,71551
6408,27544
6993,28589
11032,89579
3016826,4868633
195898,833142
932401,6176524
89579,2998780
6408,6409
974,757676
14956,289092
18898,187519
17715,878282
10047,5332833
18898,96552
10058,15030
540052,549366
963,73581
391036,2748509
6221,221359
90075,3157286
13395,724741
14765,51014
995,874047
39559,3143231
2949,26368
974,1459188
106058,125244
68080,71750
251509,2019222
9326,96550
9930,1786383
51014,551259
14956,267583
267472,371717
999,97449
963,36590
9326,9930
12662,1946486
109279,873819
8835,44147
6216,63463
51014,3860924
6400,80638
1003,975666
43608,128608
34389,434228
128588,551259
995,1005
72660,134626
6087862,6423226
1199,13567
124633,128588
10058,3873100
6408,103775
128588,4066699
5305,113430
535454,1212932
8961,88450
3250792,7909456
359809,976281
9215,975666
8961,18042
6400,975666
1954,17952
359809,372376
9930,60449
10058,78970
13542,22907
38246,147212
12662,535454
6216,44090
974,6087862
9930,167911
29128,1151360
128588,258511
48889,301614
6418,1621788
6396,1397211
9930,34202
65730,831087
161660,253991
6290,38622
32731,959681
101264,497712
11032,470738
963,17750
6408,878282
108787,301614
134389,320118
2949,17903
21464,65645
12035,253991
17401,90120
974,665270
29869,49546
9215,3307455
14956,38622
6396,6150533
1954,873884
1276,873961
14956,2354983
18886,549366
1831,36729
31284,99367
39559,101264
128608,584349
439,6418
8267,29869
992,1397211
29128,51565
